Trace started at 2026-09-03:18:53:59.824
18:54:30.160 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:30.160 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:30.176 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88 (....&......)
18:54:30.176 Read COM16: 26-00-01-00-01-FD (&.....)
18:54:30.274 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:30.289 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (....%......%.......)
18:54:30.289 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:30.305 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26 (....&......&)
18:54:30.305 Read COM16: 00-00-00-01-FD (.....)
18:54:30.407 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:30.416 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88 (..........)
18:54:30.432 Read COM16: 0F-00-FD (...)
18:54:30.432 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:30.449 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:30.449 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:30.464 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00 (....!......!.)
18:54:30.464 Read COM16: 00-00-00-FD (....)
18:54:30.541 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:30.545 Read COM16: FE-FE-88-00-25 (....%)
18:54:30.561 Read COM16: 00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (......%...'...)
18:54:30.561 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:30.577 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:30.674 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:30.689 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (....%......%.......)
18:54:30.689 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:30.705 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:30.807 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:30.817 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00 (.........)
18:54:30.833 Read COM16: 88-0F-00-FD (....)
18:54:30.833 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:30.848 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:30.848 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:30.865 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:30.941 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:30.944 Read COM16: FE-FE-88-00 (....)
18:54:30.961 Read COM16: 25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (%......%...'...)
18:54:30.961 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:30.976 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:31.075 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:31.088 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00 (....%......%......)
18:54:31.104 Read COM16: FD (.)
18:54:31.105 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:31.120 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:31.208 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:31.216 Read COM16: FE-FE-88-00-0F-FD-FE-FE (........)
18:54:31.232 Read COM16: 00-88-0F-00-FD (.....)
18:54:31.232 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:31.248 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:31.248 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:31.264 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:31.341 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:31.344 Read COM16: FE-FE-88 (...)
18:54:31.360 Read COM16: 00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (.%......%...'...)
18:54:31.360 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:31.376 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:31.475 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:31.488 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04 (....%......%....)
18:54:31.504 Read COM16: 07-00-FD (...)
18:54:31.504 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:31.520 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:31.609 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:31.616 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:31.632 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:31.632 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:31.648 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88 (....!......)
18:54:31.648 Read COM16: 21-01-00-FD (!...)
18:54:31.648 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:31.664 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:31.743 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:31.760 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00 (....%......%...'..)
18:54:31.760 Read COM16: FD (.)
18:54:31.760 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:31.776 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:31.877 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:31.888 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25 (....%......%)
18:54:31.904 Read COM16: 00-00-96-04-07-00-FD (.......)
18:54:31.904 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:31.920 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:32.011 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:32.016 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:32.032 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:32.032 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:32.048 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:32.048 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:32.064 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00 (....!......!..)
18:54:32.064 Read COM16: 00-00-FD (...)
18:54:32.145 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:32.160 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14 (....%......%...'.)
18:54:32.160 Read COM16: 00-FD (..)
18:54:32.160 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:32.176 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:32.278 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:32.288 Read COM16: FE-FE-88-00-25-01-FD-FE-FE (....%....)
18:54:32.303 Read COM16: 00-88-25-00-00-96-04-07-00-FD (..%.......)
18:54:32.303 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:32.320 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:32.412 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:32.416 Read COM16: FE-FE-88-00-0F (.....)
18:54:32.432 Read COM16: FD-FE-FE-00-88-0F-00-FD (........)
18:54:32.432 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:32.448 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:32.448 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:32.464 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:32.545 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:32.559 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27 (....%......%...')
18:54:32.559 Read COM16: 14-00-FD (...)
18:54:32.559 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:32.575 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:32.678 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:32.688 Read COM16: FE-FE-88-00-25-01-FD-FE-FE (....%....)
18:54:32.703 Read COM16: 00-88-25-00-00-96-04-07-00-FD (..%.......)
18:54:32.703 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:32.719 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:32.812 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:32.815 Read COM16: FE-FE-88-00 (....)
18:54:32.831 Read COM16: 0F-FD-FE-FE-00-88-0F-00-FD (.........)
18:54:32.831 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:32.847 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:32.847 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:32.863 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:32.946 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:32.960 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00 (....%......%...'..)
18:54:32.975 Read COM16: FD (.)
18:54:32.975 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:32.991 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:33.079 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:33.087 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:33.104 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:33.104 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:33.119 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:33.213 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:33.215 Read COM16: FE-FE (..)
18:54:33.231 Read COM16: 88-00-0F-FD-FE-FE-00-88-0F-00-FD (...........)
18:54:33.231 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:33.247 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:33.247 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:33.263 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:33.346 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:33.359 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27 (....%......%...')
18:54:33.375 Read COM16: 14-00-FD (...)
18:54:33.375 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:33.391 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:33.479 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:33.487 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:33.503 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:33.503 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:33.518 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:33.612 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:33.614 Read COM16: FE-FE-88 (...)
18:54:33.631 Read COM16: 00-0F-FD-FE-FE-00-88-0F-00-FD (..........)
18:54:33.631 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:33.647 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:33.647 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:33.663 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:33.746 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:33.759 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27 (....%......%...')
18:54:33.775 Read COM16: 14-00-FD (...)
18:54:33.775 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:33.791 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:33.879 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:33.887 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:33.902 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00 (....%......)
18:54:33.902 Read COM16: FD (.)
18:54:33.902 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:33.919 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:34.013 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:34.015 Read COM16: FE-FE (..)
18:54:34.030 Read COM16: 88-00-0F-FD-FE-FE-00-88-0F-00-FD (...........)
18:54:34.030 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:34.047 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:34.047 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:34.062 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:34.146 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:34.159 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27 (....%......%...')
18:54:34.175 Read COM16: 14-00-FD (...)
18:54:34.175 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:34.191 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:34.279 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:34.287 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:34.303 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:34.303 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:34.318 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:34.413 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:34.415 Read COM16: FE (.)
18:54:34.430 Read COM16: FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (............)
18:54:34.430 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:34.447 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:34.447 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:34.462 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:34.547 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:34.558 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00 (....%......%...)
18:54:34.575 Read COM16: 27-14-00-FD ('...)
18:54:34.575 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:34.591 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:34.680 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:34.686 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:34.702 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:34.702 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:34.719 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01 (....&......&....)
18:54:34.719 Read COM16: FD (.)
18:54:34.814 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:34.830 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:34.830 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:34.846 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:34.846 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:34.862 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:34.947 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:34.958 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00 (....%......%.)
18:54:34.974 Read COM16: 10-00-27-14-00-FD (..'...)
18:54:34.974 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:34.990 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:35.081 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:35.086 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:35.102 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:35.102 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:35.119 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00 (....&......&.)
18:54:35.119 Read COM16: 00-00-01-FD (....)
18:54:35.214 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:35.230 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:35.230 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:35.246 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:35.247 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:35.262 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:35.348 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:35.358 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00 (....%.....)
18:54:35.374 Read COM16: 88-25-00-10-00-27-14-00-FD (.%...'...)
18:54:35.374 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:35.390 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:35.482 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:35.486 Read COM16: FE-FE-88-00-25 (....%)
18:54:35.502 Read COM16: 01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (......%.......)
18:54:35.502 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:35.518 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:35.615 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:35.630 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:35.630 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:35.646 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:35.646 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:35.662 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:35.748 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:35.758 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00 (....%.....)
18:54:35.774 Read COM16: 88-25-00-10-00-27-14-00-FD (.%...'...)
18:54:35.774 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:35.790 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01 (....&......&....)
18:54:35.790 Read COM16: FD (.)
18:54:35.882 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:35.886 Read COM16: FE-FE-88-00-25 (....%)
18:54:35.901 Read COM16: 01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (......%.......)
18:54:35.902 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:35.917 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:36.015 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:36.030 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:36.030 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:36.046 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:36.046 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:36.062 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00 (....!......!..)
18:54:36.062 Read COM16: 00-00-FD (...)
18:54:36.148 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:36.158 Read COM16: FE-FE-88-00-25-00-FD-FE-FE (....%....)
18:54:36.174 Read COM16: 00-88-25-00-10-00-27-14-00-FD (..%...'...)
18:54:36.174 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:36.190 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:36.282 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:36.286 Read COM16: FE-FE-88-00 (....)
18:54:36.302 Read COM16: 25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (%......%.......)
18:54:36.302 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:36.318 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00 (....&......&..)
18:54:36.318 Read COM16: 00-01-FD (...)
18:54:36.416 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:36.429 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:36.430 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:36.445 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:36.445 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:36.461 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:36.549 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:36.557 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:36.574 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:36.574 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:36.589 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01 (....&......&....)
18:54:36.589 Read COM16: FD (.)
18:54:36.683 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:36.685 Read COM16: FE-FE (..)
18:54:36.701 Read COM16: 88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (..%......%.......)
18:54:36.701 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:36.717 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:36.816 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:36.829 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:36.829 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:36.845 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:36.845 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:36.861 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:36.949 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:36.957 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:36.973 Read COM16: FE-FE-00-88-25-00-10-00-27-14 (....%...'.)
18:54:36.973 Read COM16: 00-FD (..)
18:54:36.973 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:36.989 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:37.083 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:37.085 Read COM16: FE-FE (..)
18:54:37.101 Read COM16: 88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (..%......%.......)
18:54:37.102 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:37.117 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:37.216 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:37.229 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:37.229 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:37.245 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:37.245 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:37.261 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:37.349 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:37.357 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:37.373 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:37.373 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:37.389 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:37.483 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:37.485 Read COM16: FE (.)
18:54:37.501 Read COM16: FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00 (...%......%......)
18:54:37.501 Read COM16: FD (.)
18:54:37.501 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:37.516 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00 (....&......&...)
18:54:37.516 Read COM16: 01-FD (..)
18:54:37.617 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:37.629 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:37.629 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:37.644 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:37.644 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:37.660 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:37.751 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:37.757 Read COM16: FE-FE-88-00-25-00-FD (....%..)
